ID Commune;nb_faits;Année
45189;0.0;2016
45191;289.0;2021
45191;256.0;2016
45193;33.0;2021
45193;10.0;2016
45194;25.0;2021
45194;38.0;2016
45195;0.0;2021
45195;7.0;2016
45196;26.0;2021
45196;0.0;2016
45197;6.0;2021
45197;0.0;2016
45198;0.0;2021
45198;0.0;2016
45199;0.0;2021
45199;0.0;2016
45200;6.0;2021
45200;6.0;2016
45201;0.0;2021
45201;0.0;2016
45202;6.0;2021
45202;0.0;2016
45203;191.0;2021
45203;237.0;2016
45204;0.0;2021
45204;0.0;2016
45205;0.0;2021
45205;0.0;2016
45206;0.0;2021
45206;0.0;2016
45207;0.0;2021
45207;0.0;2016
45208;1145.0;2021
45208;1217.0;2016
45209;0.0;2021
45209;0.0;2016
45210;0.0;2021
45210;0.0;2016
45212;0.0;2021
45212;0.0;2016
45213;0.0;2021
45213;0.0;2016
45214;0.0;2021
45214;0.0;2016
45215;0.0;2021
45215;0.0;2016
45216;0.0;2021
45216;0.0;2016
45217;0.0;2021
45217;0.0;2016
45218;0.0;2021
45218;0.0;2016
45219;0.0;2021
45219;0.0;2016
45220;0.0;2021
45220;0.0;2016
45222;8.0;2021
45222;18.0;2016
45223;0.0;2021
45223;0.0;2016
45224;98.0;2021
45224;172.0;2016
45225;0.0;2021
45225;0.0;2016
45226;6.0;2021
45226;0.0;2016
45227;0.0;2021
45227;6.0;2016
45228;14.0;2021
45228;0.0;2016
45229;33.0;2021
45229;63.0;2016
45230;0.0;2021
45230;0.0;2016
45231;0.0;2021
45231;0.0;2016
45232;809.0;2021
45232;804.0;2016
45233;0.0;2021
45233;0.0;2016
45234;6800.0;2021
45234;7176.0;2016
45235;78.0;2021
45235;111.0;2016
45237;0.0;2021
45237;0.0;2016
45238;0.0;2021
45238;0.0;2016
45239;0.0;2021
45239;0.0;2016
45240;15.0;2021
45240;0.0;2016
45241;0.0;2021
45241;0.0;2016
45242;0.0;2021
45242;0.0;2016
45243;0.0;2021
45243;0.0;2016
45244;36.0;2021
45244;20.0;2016
45245;5.0;2021
45245;6.0;2016
45246;0.0;2021
45246;0.0;2016
45247;58.0;2021
45247;36.0;2016
45248;26.0;2021
45248;21.0;2016
45249;0.0;2021
45249;0.0;2016
45250;0.0;2021
45250;0.0;2016
45251;0.0;2021
45251;0.0;2016
45252;516.0;2021
45252;630.0;2016
45253;30.0;2021
45253;14.0;2016
45254;25.0;2021
45254;27.0;2016
45255;0.0;2021
45255;0.0;2016
45256;0.0;2021
45256;0.0;2016
45257;0.0;2021
45257;0.0;2016
45258;79.0;2021
45258;106.0;2016
45259;5.0;2021
45259;19.0;2016
45260;0.0;2021
45260;0.0;2016
45261;0.0;2021
45261;0.0;2016
45262;0.0;2021
45262;0.0;2016
45263;0.0;2021
45263;0.0;2016
45264;0.0;2021
45264;0.0;2016
45265;0.0;2021
45265;0.0;2016
45266;0.0;2021
45266;0.0;2016
45268;0.0;2021
45268;0.0;2016
45269;31.0;2021
45269;40.0;2016
45270;11.0;2021
45270;15.0;2016
45271;0.0;2021
45271;0.0;2016
45272;49.0;2021
45272;61.0;2016
45273;45.0;2021
45273;50.0;2016
45274;124.0;2021
45274;154.0;2016
45275;0.0;2021
45275;0.0;2016
45276;0.0;2021
45276;0.0;2016
45277;0.0;2021
45277;0.0;2016
45278;5.0;2021
45278;0.0;2016
45279;6.0;2021
45279;0.0;2016
45280;0.0;2021
45280;9.0;2016
45281;0.0;2021
45281;0.0;2016
45282;40.0;2021
45282;75.0;2016
45283;0.0;2021
45283;0.0;2016
45284;912.0;2021
45284;953.0;2016
45285;887.0;2021
45285;906.0;2016
45286;276.0;2021
45286;318.0;2016
45288;0.0;2021
45288;0.0;2016
45289;0.0;2021
45289;0.0;2016
45290;7.0;2021
45290;24.0;2016
45291;7.0;2021
45291;0.0;2016
45292;0.0;2021
45292;15.0;2016
45293;0.0;2021
45293;0.0;2016
45294;0.0;2021
45294;0.0;2016
45296;0.0;2021
45296;0.0;2016
45297;0.0;2021
45297;10.0;2016
45298;177.0;2021
45298;203.0;2016
45299;0.0;2021
45299;0.0;2016
45300;45.0;2021
45300;96.0;2016
45301;0.0;2021
45301;0.0;2016
45302;855.0;2021
45302;929.0;2016
45303;0.0;2021
45303;0.0;2016
45305;0.0;2021
45305;0.0;2016
45306;0.0;2021
45306;0.0;2016
45307;0.0;2021
45307;0.0;2016
45308;91.0;2021
45308;115.0;2016
45309;0.0;2021
45309;0.0;2016
45310;6.0;2021
45310;0.0;2016
45311;0.0;2021
45311;0.0;2016
45312;0.0;2021
45312;0.0;2016
45313;0.0;2021
45313;10.0;2016
45314;0.0;2021
45314;0.0;2016
45315;158.0;2021
45315;144.0;2016
45316;0.0;2021
45316;0.0;2016
45317;34.0;2021
45317;19.0;2016
45320;0.0;2021
45320;0.0;2016
45321;0.0;2021
45321;0.0;2016
45322;0.0;2021
45322;0.0;2016
45323;0.0;2021
45323;0.0;2016
45324;25.0;2021
45324;33.0;2016
45325;0.0;2021
45325;0.0;2016
45326;0.0;2021
45326;0.0;2016
45327;36.0;2021
45327;57.0;2016
45328;0.0;2021
45328;0.0;2016
45329;9.0;2021
45329;24.0;2016
45330;0.0;2021
45330;0.0;2016
45331;0.0;2021
45331;0.0;2016
45332;5.0;2021
45332;0.0;2016
45333;8.0;2021
45333;7.0;2016
45334;0.0;2021
45334;0.0;2016
45335;6.0;2021
45335;0.0;2016
45336;0.0;2021
45336;0.0;2016
45337;0.0;2021
45337;0.0;2016
45338;226.0;2021
45338;278.0;2016
45339;0.0;2021
45339;0.0;2016
45340;0.0;2021
45340;0.0;2016
45341;0.0;2021
45341;0.0;2016
45342;0.0;2021
45342;0.0;2016
45343;0.0;2021
45343;0.0;2016
45344;0.0;2021
45344;5.0;2016
45345;0.0;2021
45345;0.0;2016
45346;12.0;2021
45346;25.0;2016
45347;12.0;2021
45347;0.0;2016
45348;0.0;2021
45348;0.0;2016
46001;0.0;2021
46001;0.0;2016
46002;0.0;2021
46002;0.0;2016
46003;0.0;2021
46003;0.0;2016
46004;0.0;2021
46004;0.0;2016
46005;0.0;2021
46005;0.0;2016
46006;0.0;2021
46006;0.0;2016
46007;0.0;2021
46007;0.0;2016
46008;0.0;2021
46008;0.0;2016
46009;0.0;2021
46009;0.0;2016
46010;0.0;2021
46010;0.0;2016
46011;0.0;2021
46011;0.0;2016
46012;0.0;2021
46012;0.0;2016
46013;0.0;2021
46013;0.0;2016
46015;7.0;2021
46015;9.0;2016
46016;0.0;2021
46016;0.0;2016
46017;0.0;2021
46017;0.0;2016
46018;0.0;2021
46018;0.0;2016
46020;0.0;2021
46020;0.0;2016
46021;5.0;2021
46021;0.0;2016
46022;0.0;2021
46022;0.0;2016
46023;0.0;2021
46023;0.0;2016
46024;0.0;2021
46024;0.0;2016
46026;0.0;2021
46026;0.0;2016
46027;0.0;2021
46027;0.0;2016
46028;0.0;2021
46028;0.0;2016
46029;19.0;2021
46029;18.0;2016
46030;0.0;2021
46030;0.0;2016
46031;0.0;2021
46031;0.0;2016
46032;0.0;2021
46032;0.0;2016
46033;0.0;2021
46033;0.0;2016
46034;0.0;2021
46034;0.0;2016
46035;0.0;2021
46035;0.0;2016
46036;0.0;2021
46036;0.0;2016
46037;0.0;2021
46037;0.0;2016
46038;5.0;2021
46038;23.0;2016
46039;0.0;2021
46039;0.0;2016
46040;0.0;2021
46040;0.0;2016
46041;0.0;2021
46041;0.0;2016
46042;1080.0;2021
46042;996.0;2016
46043;0.0;2021
46043;0.0;2016
46044;0.0;2021
46044;0.0;2016
46045;24.0;2021
46045;26.0;2016
46046;0.0;2021
46046;0.0;2016
46047;0.0;2021
46047;0.0;2016
46049;0.0;2021
46049;0.0;2016
46050;0.0;2021
46050;0.0;2016
46051;0.0;2021
46051;0.0;2016
46052;0.0;2021
46052;0.0;2016
46053;0.0;2021
46053;0.0;2016
46054;0.0;2021
46054;0.0;2016
46055;0.0;2021
46055;9.0;2016
46056;0.0;2021
46056;0.0;2016
46057;0.0;2021
46057;0.0;2016
46058;0.0;2021
46058;0.0;2016
46059;0.0;2021
46059;0.0;2016
46060;0.0;2021
46060;0.0;2016
46061;0.0;2021
46061;0.0;2016
46062;0.0;2021
46062;0.0;2016
46063;0.0;2021
46063;9.0;2016
46064;0.0;2021
46064;0.0;2016
46065;0.0;2021
46065;0.0;2016
46066;0.0;2021
46066;0.0;2016
46068;0.0;2021
46068;0.0;2016
46069;0.0;2021
46069;0.0;2016
46070;0.0;2021
46070;0.0;2016
46072;0.0;2021
46072;0.0;2016
46073;0.0;2021
46073;0.0;2016
46074;0.0;2021
46074;0.0;2016
46075;0.0;2021
46075;0.0;2016
46076;0.0;2021
46076;0.0;2016
46078;0.0;2021
46078;0.0;2016
46079;0.0;2021
46079;0.0;2016
46080;0.0;2021
46080;0.0;2016
46081;0.0;2021
46081;0.0;2016
46082;0.0;2021
46082;0.0;2016
46083;6.0;2021
46083;0.0;2016
46084;0.0;2021
46084;0.0;2016
46085;0.0;2021
46085;0.0;2016
46086;0.0;2021
46086;0.0;2016
46087;0.0;2021
46087;0.0;2016
46088;0.0;2021
46088;0.0;2016
46089;0.0;2021
46089;0.0;2016
46090;0.0;2021
46090;0.0;2016
46091;0.0;2021
46091;0.0;2016
46092;0.0;2021
46092;0.0;2016
46093;0.0;2021
46093;0.0;2016
46094;0.0;2021
46094;0.0;2016
46095;0.0;2021
46095;0.0;2016
46096;0.0;2021
46096;0.0;2016
46097;0.0;2021
46097;0.0;2016
46098;0.0;2021
46098;0.0;2016
46100;0.0;2021
46100;0.0;2016
46101;0.0;2021
46101;0.0;2016
46102;490.0;2021
46102;396.0;2016
46103;0.0;2021
46103;0.0;2016
46104;0.0;2021
46104;0.0;2016
46105;0.0;2021
46105;0.0;2016
46106;0.0;2021
46106;0.0;2016
46107;0.0;2021
46107;0.0;2016
46108;0.0;2021
46108;0.0;2016
46109;0.0;2021
46109;0.0;2016
46111;0.0;2021
46111;0.0;2016
46112;0.0;2021
46112;0.0;2016
46113;0.0;2021
46113;0.0;2016
46114;0.0;2021
46114;0.0;2016
46115;0.0;2021
46115;0.0;2016
46116;0.0;2021
46116;0.0;2016
46117;0.0;2021
46117;0.0;2016
46118;111.0;2021
46118;60.0;2016
46119;0.0;2021
46119;0.0;2016
46120;0.0;2021
46120;0.0;2016
46121;0.0;2021
46121;0.0;2016
46122;0.0;2021
46122;0.0;2016
46123;0.0;2021
46123;0.0;2016
46124;0.0;2021
46124;0.0;2016
46125;0.0;2021
46125;0.0;2016
46126;0.0;2021
46126;0.0;2016
46127;142.0;2021
46127;131.0;2016
46128;91.0;2021
46128;49.0;2016
46129;0.0;2021
46129;0.0;2016
46130;0.0;2021
46130;0.0;2016
46131;0.0;2021
46131;0.0;2016
46132;0.0;2021
46132;0.0;2016
46133;0.0;2021
46133;0.0;2016
46134;0.0;2021
46134;0.0;2016
46135;0.0;2021
46135;0.0;2016
46136;0.0;2021
46136;0.0;2016
46137;0.0;2021
46137;0.0;2016
46138;0.0;2021
46138;0.0;2016
46139;0.0;2021
46139;0.0;2016
46140;0.0;2021
46140;0.0;2016
46142;0.0;2021
46142;0.0;2016
46143;0.0;2021
46143;0.0;2016
46144;0.0;2021
46144;0.0;2016
46145;0.0;2021
46145;0.0;2016
46146;0.0;2021
46146;0.0;2016
46147;0.0;2021
46147;0.0;2016
46148;5.0;2021
46148;11.0;2016
46149;0.0;2021
46149;0.0;2016
46151;0.0;2021
46151;0.0;2016
46152;0.0;2021
46152;0.0;2016
46153;0.0;2021
46153;0.0;2016
46154;0.0;2021
46154;0.0;2016
46155;0.0;2021
46155;0.0;2016
46156;0.0;2021
46156;0.0;2016
46157;0.0;2021
46157;0.0;2016
46159;0.0;2021
46159;0.0;2016
46160;0.0;2021
46160;0.0;2016
46161;0.0;2021
46161;0.0;2016
46162;0.0;2021
46162;0.0;2016
46163;0.0;2021
46163;0.0;2016
46164;0.0;2021
46164;0.0;2016
46165;0.0;2021
46165;0.0;2016
46167;0.0;2021
46167;0.0;2016
46168;0.0;2021
46168;0.0;2016
46169;0.0;2021
46169;0.0;2016
46170;0.0;2021
46170;0.0;2016
46171;0.0;2021
46171;0.0;2016
46172;0.0;2021
46172;0.0;2016
46173;0.0;2021
46173;0.0;2016
46174;0.0;2021
46174;0.0;2016
46175;0.0;2021
46175;0.0;2016
46176;0.0;2021
46176;0.0;2016
46177;0.0;2021
46177;0.0;2016
46178;0.0;2021
46178;0.0;2016
46179;0.0;2021
46179;0.0;2016
46180;0.0;2021
46180;0.0;2016
46181;0.0;2021
46181;0.0;2016
46182;8.0;2021
46182;14.0;2016
46183;0.0;2021
46183;0.0;2016
46184;0.0;2021
46184;0.0;2016
46185;11.0;2021
46185;18.0;2016
46186;0.0;2021
46186;0.0;2016
46187;0.0;2021
46187;0.0;2016
46188;0.0;2021
46188;0.0;2016
46189;0.0;2021
46189;0.0;2016
46190;0.0;2021
46190;0.0;2016
46191;7.0;2021
46191;6.0;2016
46192;0.0;2021
46192;0.0;2016
46193;0.0;2021
46193;0.0;2016
46194;0.0;2021
46194;0.0;2016
46195;0.0;2021
46195;0.0;2016
46196;0.0;2021
46196;0.0;2016
46197;0.0;2021
46197;10.0;2016
46198;0.0;2021
46198;0.0;2016
46199;0.0;2021
46199;0.0;2016
46200;0.0;2021
46200;0.0;2016
46201;18.0;2021
46201;19.0;2016
46202;0.0;2021
46202;0.0;2016
46203;0.0;2021
46203;0.0;2016
46204;0.0;2021
46204;0.0;2016
46205;0.0;2021
46205;0.0;2016
46206;0.0;2021
46206;0.0;2016
46207;0.0;2021
46207;0.0;2016
46208;0.0;2021
46208;0.0;2016
46209;0.0;2021
46209;0.0;2016
46210;0.0;2021
46210;0.0;2016
46211;0.0;2021
46211;0.0;2016
46212;0.0;2021
46212;0.0;2016
46213;0.0;2021
46213;0.0;2016
46214;0.0;2021
46214;0.0;2016
46215;0.0;2021
46215;0.0;2016
46216;0.0;2021
46216;0.0;2016
46217;0.0;2021
46217;0.0;2016
46218;0.0;2021
46218;0.0;2016
46219;0.0;2021
46219;0.0;2016
46220;0.0;2021
46220;0.0;2016
46221;0.0;2021
46221;0.0;2016
46222;0.0;2021
46222;0.0;2016
46223;0.0;2021
46223;0.0;2016
46224;82.0;2021
46224;47.0;2016
46225;73.0;2021
46225;50.0;2016
46226;0.0;2021
46226;0.0;2016
46227;0.0;2021
46227;0.0;2016
46228;0.0;2021
46228;0.0;2016
46229;0.0;2021
46229;0.0;2016
46230;0.0;2021
46230;0.0;2016
46231;51.0;2021
46231;58.0;2016
46232;0.0;2021
46232;9.0;2016
46233;0.0;2021
46233;0.0;2016
46234;0.0;2021
46234;0.0;2016
46235;0.0;2021
46235;0.0;2016
46236;0.0;2021
46236;0.0;2016
46237;0.0;2021
46237;0.0;2016
46238;0.0;2021
46238;0.0;2016
46239;0.0;2021
46239;0.0;2016
46240;0.0;2021
46240;0.0;2016
46241;0.0;2021
46241;0.0;2016
46242;0.0;2021
46242;0.0;2016
46243;0.0;2021
46243;0.0;2016
46244;0.0;2021
46244;0.0;2016
46245;0.0;2021
46245;0.0;2016
46246;0.0;2021
46246;0.0;2016
46247;0.0;2021
46247;0.0;2016
46249;0.0;2021
46249;0.0;2016
46250;0.0;2021
46250;0.0;2016
46251;72.0;2021
46251;93.0;2016
46252;0.0;2021
46252;0.0;2016
46253;0.0;2021
46253;0.0;2016
46254;0.0;2021
46254;0.0;2016
46255;0.0;2021
46255;0.0;2016
46256;0.0;2021
46256;0.0;2016
46257;0.0;2021
46257;0.0;2016
46258;0.0;2021
46258;0.0;2016
46259;0.0;2021
46259;0.0;2016
46260;0.0;2021
46260;0.0;2016
46262;0.0;2021
46262;0.0;2016
46263;0.0;2021
46263;0.0;2016
46264;0.0;2021
46264;0.0;2016
46265;0.0;2021
46265;0.0;2016
46266;0.0;2021
46266;0.0;2016
46267;0.0;2021
46267;0.0;2016
46268;0.0;2021
46268;0.0;2016
46269;0.0;2021
46269;0.0;2016
46270;0.0;2021
46270;0.0;2016
46271;0.0;2021
46271;0.0;2016
46272;0.0;2021
46272;0.0;2016
46273;0.0;2021
46273;0.0;2016
46276;0.0;2021
46276;0.0;2016
46277;0.0;2021
46277;0.0;2016
46279;0.0;2021
46279;0.0;2016
46280;0.0;2021
46280;0.0;2016
46281;0.0;2021
46281;0.0;2016
46282;0.0;2021
46282;0.0;2016
46283;0.0;2021
46283;0.0;2016
46284;0.0;2021
46284;0.0;2016
46286;0.0;2021
46286;0.0;2016
46288;0.0;2021
46288;0.0;2016
46289;0.0;2021
46289;0.0;2016
46290;0.0;2021
46290;0.0;2016
46292;0.0;2021
46292;0.0;2016
46293;0.0;2021
46293;0.0;2016
46294;0.0;2021
46294;0.0;2016
46295;0.0;2021
46295;0.0;2016
46296;0.0;2021
46296;0.0;2016
46297;9.0;2021
46297;5.0;2016
46299;0.0;2021
46299;0.0;2016
46301;0.0;2021
46301;0.0;2016
46302;0.0;2021
46302;0.0;2016
46303;0.0;2021
46303;0.0;2016
46304;0.0;2021
46304;0.0;2016
46305;0.0;2021
46305;0.0;2016
46306;0.0;2021
46306;0.0;2016
46307;0.0;2021
46307;0.0;2016
46308;0.0;2021
46308;0.0;2016
46309;158.0;2021
46309;162.0;2016
46310;0.0;2021
46310;0.0;2016
46311;0.0;2021
46311;0.0;2016
46312;0.0;2021
46312;0.0;2016
46313;0.0;2021
46313;0.0;2016
46314;0.0;2021
46314;0.0;2016
46315;0.0;2021
46315;0.0;2016
46316;0.0;2021
46316;0.0;2016
46317;0.0;2021
46317;0.0;2016
46318;0.0;2021
46318;0.0;2016
46319;0.0;2021
46319;0.0;2016
46320;0.0;2021
46320;0.0;2016
46321;0.0;2021
46321;0.0;2016
46322;0.0;2021
46322;0.0;2016
46323;0.0;2021
46323;0.0;2016
46324;0.0;2021
46324;0.0;2016
46328;0.0;2021
46328;0.0;2016
46329;0.0;2021
46329;0.0;2016
46330;0.0;2021
46330;17.0;2016
46332;0.0;2021
46332;0.0;2016
46333;0.0;2021
46333;0.0;2016
46334;0.0;2021
46334;12.0;2016
46335;0.0;2021
46335;0.0;2016
46336;0.0;2021
46336;0.0;2016
46337;0.0;2021
46337;0.0;2016
46338;0.0;2021
46338;0.0;2016
46339;0.0;2021
46339;0.0;2016
46340;0.0;2021
46340;0.0;2016
47001;2115.0;2021
47001;2381.0;2016
47002;0.0;2021
47002;0.0;2016
47003;0.0;2021
47003;0.0;2016
47004;180.0;2021
47004;211.0;2016
47005;0.0;2021
47005;0.0;2016
47006;0.0;2021
47006;0.0;2016
47007;0.0;2021
47007;0.0;2016
47008;0.0;2021
47008;0.0;2016
47009;0.0;2021
47009;0.0;2016
47010;0.0;2021
47010;0.0;2016
47011;0.0;2021
47011;0.0;2016
47012;0.0;2021
47012;0.0;2016
47013;0.0;2021
47013;0.0;2016
47014;0.0;2021
47014;0.0;2016
47015;9.0;2021
47015;7.0;2016
47016;0.0;2021
47016;0.0;2016
47017;0.0;2021
47017;0.0;2016
47018;0.0;2021
47018;0.0;2016
47019;0.0;2021
47019;0.0;2016
47020;0.0;2021
47020;0.0;2016
47021;0.0;2021
47021;35.0;2016
47022;0.0;2021
47022;0.0;2016
47023;0.0;2021
47023;0.0;2016
47024;13.0;2021
47024;10.0;2016
47025;0.0;2021
47025;0.0;2016
47026;0.0;2021
47026;0.0;2016
47027;64.0;2021
47027;85.0;2016
47028;0.0;2021
47028;0.0;2016
47029;0.0;2021
47029;0.0;2016
47030;0.0;2021
47030;0.0;2016
47031;170.0;2021
47031;229.0;2016
47032;166.0;2021
47032;158.0;2016
47033;0.0;2021
47033;0.0;2016
47034;0.0;2021
47034;0.0;2016
47035;0.0;2021
47035;0.0;2016
47036;0.0;2021
47036;0.0;2016
47037;0.0;2021
47037;0.0;2016
47038;0.0;2021
47038;0.0;2016
47039;0.0;2021
47039;0.0;2016
47040;16.0;2021
47040;25.0;2016
47041;0.0;2021
47041;0.0;2016
47042;0.0;2021
47042;0.0;2016
47043;13.0;2021
47043;7.0;2016
47044;0.0;2021
47044;0.0;2016
47045;0.0;2021
47045;0.0;2016
47046;0.0;2021
47046;0.0;2016
47047;0.0;2021
47047;0.0;2016
47048;0.0;2021
47048;8.0;2016
47049;48.0;2021
47049;55.0;2016
47050;0.0;2021
47050;0.0;2016
47051;34.0;2021
47051;28.0;2016
47052;169.0;2021
47052;163.0;2016
47053;0.0;2021
47053;0.0;2016
47054;18.0;2021
47054;71.0;2016
47055;0.0;2021
47055;0.0;2016
47056;0.0;2021
47056;0.0;2016
47057;9.0;2021
47057;19.0;2016
47058;0.0;2021
47058;0.0;2016
47059;0.0;2021
47059;0.0;2016
47060;0.0;2021
47060;0.0;2016
47061;0.0;2021
47061;0.0;2016
47062;0.0;2021
47062;0.0;2016
47063;0.0;2021
47063;0.0;2016
47064;0.0;2021
47064;0.0;2016
47065;115.0;2021
47065;72.0;2016
47066;0.0;2021
47066;0.0;2016
47067;0.0;2021
47067;0.0;2016
47068;0.0;2021
47068;0.0;2016
47069;47.0;2021
47069;70.0;2016
47070;5.0;2021
47070;0.0;2016
47071;0.0;2021
47071;0.0;2016
47072;0.0;2021
47072;0.0;2016
47073;0.0;2021
47073;0.0;2016
47074;0.0;2021
47074;0.0;2016
47075;0.0;2021
47075;0.0;2016
47076;0.0;2021
47076;0.0;2016
47077;0.0;2021
47077;0.0;2016
47078;23.0;2021
47078;22.0;2016
47079;0.0;2021
47079;0.0;2016
47080;0.0;2021
47080;0.0;2016
47081;0.0;2021
47081;0.0;2016
47082;0.0;2021
47082;0.0;2016
47083;0.0;2021
47083;0.0;2016
47084;0.0;2021
47084;0.0;2016
47085;0.0;2021
47085;0.0;2016
47086;0.0;2021
47086;13.0;2016
47087;0.0;2021
47087;0.0;2016
47088;0.0;2021
47088;0.0;2016
47089;0.0;2021
47089;0.0;2016
47090;0.0;2021
47090;0.0;2016
47091;25.0;2021
47091;47.0;2016
47092;0.0;2021
47092;0.0;2016
47093;0.0;2021
47093;0.0;2016
47094;0.0;2021
47094;0.0;2016
47095;20.0;2021
47095;14.0;2016
47096;0.0;2021
47096;0.0;2016
47097;0.0;2021
47097;5.0;2016
47098;0.0;2021
47098;0.0;2016
47099;0.0;2021
47099;0.0;2016
47100;109.0;2021
47100;105.0;2016
47101;0.0;2021
47101;5.0;2016
47102;0.0;2021
47102;0.0;2016
47103;0.0;2021
47103;0.0;2016
47104;0.0;2021
47104;0.0;2016
47105;0.0;2021
47105;0.0;2016
47106;195.0;2021
47106;154.0;2016
47107;0.0;2021
47107;0.0;2016
47108;0.0;2021
47108;0.0;2016
47109;0.0;2021
47109;0.0;2016
47110;0.0;2021
47110;24.0;2016
47111;0.0;2021
47111;0.0;2016
47112;0.0;2021
47112;7.0;2016
47113;0.0;2021
47113;0.0;2016
47114;0.0;2021
47114;0.0;2016
47115;0.0;2021
47115;0.0;2016
47117;0.0;2021
47117;8.0;2016
47118;0.0;2021
47118;0.0;2016
47119;0.0;2021
47119;0.0;2016
47120;0.0;2021
47120;0.0;2016
47121;0.0;2021
47121;9.0;2016
47122;0.0;2021
47122;0.0;2016
47123;0.0;2021
47123;0.0;2016
47124;0.0;2021
47124;0.0;2016
47125;0.0;2021
47125;0.0;2016
47126;0.0;2021
47126;0.0;2016
47127;9.0;2021
47127;0.0;2016
47128;9.0;2021
47128;7.0;2016
47129;0.0;2021
47129;0.0;2016
47130;0.0;2021
47130;0.0;2016
47131;0.0;2021
47131;0.0;2016
47132;0.0;2021
47132;0.0;2016
47133;0.0;2021
47133;0.0;2016
47134;0.0;2021
47134;0.0;2016
47135;0.0;2021
47135;0.0;2016
47136;0.0;2021
47136;0.0;2016
47137;0.0;2021
47137;0.0;2016
47138;12.0;2021
47138;11.0;2016
47139;0.0;2021
47139;0.0;2016
47140;0.0;2021
47140;0.0;2016
47141;0.0;2021
47141;0.0;2016
47142;0.0;2021
47142;0.0;2016
47143;34.0;2021
47143;34.0;2016
47144;0.0;2021
47144;0.0;2016
47145;73.0;2021
47145;80.0;2016
47146;5.0;2021
47146;12.0;2016
47147;0.0;2021
47147;0.0;2016
47148;0.0;2021
47148;0.0;2016
47150;0.0;2021
47150;0.0;2016
47151;0.0;2021
47151;0.0;2016
47152;0.0;2021
47152;0.0;2016
47154;0.0;2021
47154;0.0;2016
47155;0.0;2021
47155;0.0;2016
47156;0.0;2021
47156;0.0;2016
47157;1132.0;2021
47157;1253.0;2016
47158;0.0;2021
47158;0.0;2016
47159;36.0;2021
47159;33.0;2016
47160;0.0;2021
47160;0.0;2016
47161;0.0;2021
47161;0.0;2016
47162;0.0;2021
47162;0.0;2016
47163;0.0;2021
47163;0.0;2016
47164;0.0;2021
47164;0.0;2016
47165;13.0;2021
47165;5.0;2016
47167;16.0;2021
47167;13.0;2016
47168;107.0;2021
47168;127.0;2016
47169;0.0;2021
47169;0.0;2016
47170;0.0;2021
47170;0.0;2016
47171;0.0;2021
47171;0.0;2016
47172;0.0;2021
47172;0.0;2016
47173;6.0;2021
47173;0.0;2016
47174;0.0;2021
47174;0.0;2016
47175;46.0;2021
47175;28.0;2016
47176;0.0;2021
47176;0.0;2016
47177;0.0;2021
47177;0.0;2016
47178;0.0;2021
47178;0.0;2016
47179;28.0;2021
47179;61.0;2016
47180;0.0;2021
47180;0.0;2016
47181;0.0;2021
47181;0.0;2016
47182;0.0;2021
47182;0.0;2016
47183;0.0;2021
47183;0.0;2016
47184;0.0;2021
47184;0.0;2016
47185;31.0;2021
47185;46.0;2016
47186;0.0;2021
47186;0.0;2016
47187;0.0;2021
47187;0.0;2016
47188;0.0;2021
47188;0.0;2016
47189;0.0;2021
47189;0.0;2016
47190;0.0;2021
47190;0.0;2016
47191;0.0;2021
47191;0.0;2016
47192;0.0;2021
47192;0.0;2016
47193;0.0;2021
47193;0.0;2016
47194;0.0;2021
47194;0.0;2016
47195;305.0;2021
47195;280.0;2016
47196;0.0;2021
47196;0.0;2016
47197;0.0;2021
47197;0.0;2016
47198;0.0;2021
47198;0.0;2016
47199;0.0;2021
47199;0.0;2016
47200;0.0;2021
47200;0.0;2016
47201;313.0;2021
47201;276.0;2016
47202;0.0;2021
47202;0.0;2016
47203;17.0;2021
47203;27.0;2016
47204;0.0;2021
47204;0.0;2016
47205;0.0;2021
47205;0.0;2016
47206;0.0;2021
47206;0.0;2016
47207;0.0;2021
47207;0.0;2016
47208;0.0;2021
47208;0.0;2016
47209;86.0;2021
47209;81.0;2016
47210;63.0;2021
47210;25.0;2016
47211;0.0;2021
47211;0.0;2016
47212;0.0;2021
47212;0.0;2016
47213;0.0;2021
47213;0.0;2016
47214;0.0;2021
47214;0.0;2016
47215;63.0;2021
47215;68.0;2016
47216;0.0;2021
47216;0.0;2016
47217;0.0;2021
47217;5.0;2016
47218;0.0;2021
47218;0.0;2016
47219;0.0;2021
47219;0.0;2016
47220;0.0;2021
47220;0.0;2016
47221;0.0;2021
47221;0.0;2016
47222;0.0;2021
47222;0.0;2016
47223;0.0;2021
47223;0.0;2016
47224;0.0;2021
47224;0.0;2016
47225;23.0;2021
47225;32.0;2016
47226;0.0;2021
47226;0.0;2016
47227;0.0;2021
47227;0.0;2016
47228;0.0;2021
47228;0.0;2016
47229;0.0;2021
47229;0.0;2016
47230;0.0;2021
47230;0.0;2016
47231;0.0;2021
47231;0.0;2016
47232;0.0;2021
47232;0.0;2016
47233;59.0;2021
47233;83.0;2016
47234;0.0;2021
47234;0.0;2016
47235;0.0;2021
47235;0.0;2016
47236;0.0;2021
47236;0.0;2016
47237;0.0;2021
47237;0.0;2016
47238;0.0;2021
47238;10.0;2016
47239;0.0;2021
47239;0.0;2016
47240;0.0;2021
47240;0.0;2016
47241;0.0;2021
47241;0.0;2016
