ID Commune;nb_menages;revenu_median;nb_personnes_Menage_fiscaux;Année
33206;211.0;19568.0;507.0;2016
33207;2457.0;24460.0;6027.978813559322;2021
33207;2160.0;22314.0;5951.0;2016
33208;476.0;20520.0;1167.8135593220338;2021
33208;465.0;18302.0;967.0;2016
33209;116.0;21330.0;284.59322033898303;2021
33209;111.0;19730.0;277.0;2016
33210;92.0;22260.0;225.71186440677965;2021
33210;90.0;19511.0;218.0;2016
33211;268.0;24220.0;657.5084745762712;2021
33211;232.0;22060.0;561.0;2016
33212;50.0;21880.0;122.66949152542372;2021
33212;51.0;19380.0;129.0;2016
33213;1857.0;29170.0;4555.9449152542375;2021
33213;1732.0;25791.0;4410.0;2016
33214;3099.0;25500.0;7603.055084745762;2021
33214;2658.0;22542.0;5459.0;2016
33215;82.0;21380.0;201.1779661016949;2021
33215;80.0;18910.0;191.0;2016
33216;71.0;21000.0;174.19067796610167;2021
33216;65.0;18863.0;159.0;2016
33218;673.0;21230.0;1651.1313559322034;2021
33218;652.0;19165.0;1656.0;2016
33219;1003.0;24990.0;2460.75;2021
33219;925.0;22568.0;2431.0;2016
33220;540.0;21900.0;1324.8305084745762;2021
33220;480.0;19792.0;1211.0;2016
33221;440.0;19290.0;1079.4915254237287;2021
33221;459.0;17463.0;1126.0;2016
33222;258.0;24080.0;632.9745762711864;2021
33222;256.0;22327.0;619.0;2016
33223;91.0;20480.0;223.2584745762712;2021
33223;82.0;18052.0;198.0;2016
33224;350.0;22500.0;858.6864406779661;2021
33224;332.0;20206.0;824.0;2016
33225;948.0;23040.0;2325.8135593220336;2021
33225;882.0;21122.0;2228.0;2016
33226;990.0;22960.0;2428.85593220339;2021
33226;950.0;20703.0;2205.0;2016
33227;3944.0;20390.0;9676.169491525425;2021
33227;3785.0;18453.0;7217.0;2016
33228;269.0;22650.0;659.9618644067797;2021
33228;279.0;19822.0;716.0;2016
33229;3711.0;25910.0;9104.529661016948;2021
33229;3536.0;22746.0;7424.0;2016
33230;219.0;21080.0;537.292372881356;2021
33230;201.0;18560.0;484.0;2016
33231;125.0;25610.0;306.6737288135593;2021
33231;127.0;23301.0;296.0;2016
33232;350.0;22500.0;858.6864406779661;2021
33232;332.0;20206.0;824.0;2016
33233;1021.0;21290.0;2504.9110169491523;2021
33233;967.0;18756.0;2638.0;2016
33234;1532.0;28920.0;3758.593220338983;2021
33234;1426.0;26247.0;3458.0;2016
33235;102.0;20690.0;250.2457627118644;2021
33235;94.0;16792.0;231.0;2016
33236;4802.0;26710.0;11781.177966101695;2021
33236;4582.0;22918.0;9674.0;2016
33237;341.0;23290.0;836.6059322033898;2021
33237;335.0;20939.0;839.0;2016
33238;4606.0;27890.0;11300.313559322034;2021
33238;4309.0;25237.0;10764.0;2016
33239;224.0;20050.0;549.5593220338983;2021
33239;198.0;17323.0;453.0;2016
33240;2805.0;19470.0;6881.758474576271;2021
33240;2666.0;17666.0;5738.0;2016
33241;255.0;22850.0;625.614406779661;2021
33241;238.0;19850.0;590.0;2016
33242;244.0;20560.0;598.6271186440678;2021
33242;240.0;20101.0;520.0;2016
33243;11765.0;20860.0;28864.1313559322;2021
33243;11575.0;18747.0;23815.0;2016
33244;157.0;21340.0;385.1822033898305;2021
33244;151.0;18884.0;404.0;2016
33245;335.0;27810.0;821.8855932203389;2021
33245;321.0;25247.0;844.0;2016
33246;67.0;20130.0;164.3771186440678;2021
33246;63.0;18144.0;144.0;2016
33247;56.0;23370.0;137.38983050847455;2021
33247;55.0;20068.0;135.0;2016
33248;1109.0;23550.0;2720.8093220338983;2021
33248;1052.0;20783.0;2811.0;2016
33249;10120.0;18200.0;24828.305084745763;2021
33249;9441.0;16166.0;21785.0;2016
33250;132.0;21040.0;323.8474576271186;2021
33250;128.0;20240.0;312.0;2016
33251;275.0;24260.0;674.6822033898305;2021
33251;255.0;19032.0;666.0;2016
33252;346.0;26610.0;848.8728813559321;2021
33252;282.0;23110.0;780.0;2016
33253;474.0;21940.0;1162.9067796610168;2021
33253;453.0;19773.0;1115.0;2016
33254;187.0;21100.0;458.78389830508473;2021
33254;179.0;19512.0;468.0;2016
33255;108.0;21300.0;264.96610169491527;2021
33255;102.0;20101.0;238.0;2016
33256;2202.0;25760.0;5402.36440677966;2021
33256;1899.0;23216.0;4910.0;2016
33257;176.0;23870.0;431.7966101694915;2021
33257;166.0;20993.0;453.0;2016
33258;126.0;20550.0;309.12711864406776;2021
33258;124.0;18343.0;299.0;2016
33259;552.0;22730.0;1354.271186440678;2021
33259;529.0;20528.0;1308.0;2016
33260;426.0;23960.0;1045.1440677966102;2021
33260;344.0;21436.0;936.0;2016
33261;520.0;21680.0;1275.7627118644068;2021
33261;534.0;19025.0;1200.0;2016
33262;1795.0;23950.0;4403.834745762712;2021
33262;1666.0;21278.0;4208.0;2016
33263;119.0;25350.0;291.95338983050846;2021
33263;98.0;23564.0;242.0;2016
33264;420.0;21440.0;1030.4237288135594;2021
33264;399.0;18792.0;973.0;2016
33266;310.0;22990.0;760.5508474576271;2021
33266;300.0;21109.0;786.0;2016
33268;1259.0;23770.0;3088.8177966101694;2021
33268;1185.0;20947.0;2905.0;2016
33269;182.0;20160.0;446.5169491525424;2021
33269;160.0;18682.0;356.0;2016
33270;73.0;24430.0;179.09745762711864;2021
33270;74.0;21168.0;202.0;2016
33271;91.0;20600.0;223.2584745762712;2021
33271;86.0;18857.0;198.0;2016
33272;471.0;22670.0;1155.5466101694915;2021
33272;445.0;20679.0;1215.0;2016
33273;3243.0;27750.0;7956.343220338983;2021
33273;2793.0;25667.0;7209.0;2016
33274;1343.0;28340.0;3294.9025423728813;2021
33274;1145.0;25111.0;3062.0;2016
33275;45.0;22730.0;110.40254237288136;2021
33275;44.0;21239.0;124.0;2016
33276;61.0;21850.0;149.65677966101694;2021
33276;59.0;17345.0;140.0;2016
33277;93.0;19150.0;228.1652542372881;2021
33277;100.0;20432.0;241.0;2016
33278;103.0;25370.0;252.69915254237287;2021
33278;106.0;22851.0;242.0;2016
33279;306.0;23730.0;750.7372881355932;2021
33279;286.0;22163.0;735.0;2016
33280;233.0;19810.0;571.6398305084746;2021
33280;219.0;18979.0;535.0;2016
33281;35344.0;24770.0;86712.61016949153;2021
33281;32203.0;22257.0;67807.0;2016
33282;135.0;22040.0;331.20762711864404;2021
33282;131.0;20586.0;319.0;2016
33283;92.0;20810.0;225.71186440677965;2021
33283;91.0;20159.0;228.0;2016
33284;4499.0;25670.0;11037.800847457627;2021
33284;3743.0;22677.0;10137.0;2016
33285;191.0;23240.0;468.5974576271186;2021
33285;180.0;21722.0;434.0;2016
33287;274.0;20020.0;672.228813559322;2021
33287;254.0;17263.0;591.0;2016
33288;123.0;21620.0;301.76694915254234;2021
33288;117.0;19032.0;285.0;2016
33289;679.0;19460.0;1665.8516949152545;2021
33289;649.0;18219.0;1274.0;2016
33290;628.0;23230.0;1540.728813559322;2021
33290;635.0;21076.0;1576.0;2016
33291;71.0;20740.0;174.19067796610167;2021
33291;73.0;18753.0;167.0;2016
33292;57.0;22150.0;139.84322033898306;2021
33292;54.0;21390.0;149.0;2016
33293;1466.0;26030.0;3596.6694915254234;2021
33293;1308.0;23362.0;3343.0;2016
33294;229.0;19380.0;561.8262711864406;2021
33294;217.0;17869.0;521.0;2016
33295;350.0;22500.0;858.6864406779661;2021
33295;332.0;20206.0;824.0;2016
33296;439.0;20460.0;1077.0381355932202;2021
33296;428.0;18292.0;1061.0;2016
33297;713.0;23890.0;1749.2669491525423;2021
33297;691.0;21442.0;1841.0;2016
33298;411.0;22700.0;1008.343220338983;2021
33298;387.0;21313.0;978.0;2016
33299;154.0;22480.0;377.82203389830505;2021
33299;150.0;21265.0;393.0;2016
33300;444.0;22120.0;1089.3050847457628;2021
33300;409.0;19762.0;989.0;2016
33301;233.0;23770.0;571.6398305084746;2021
33301;214.0;20078.0;528.0;2016
33302;150.0;24290.0;368.0084745762712;2021
33302;155.0;21353.0;357.0;2016
33303;358.0;23470.0;878.3135593220338;2021
33303;357.0;21385.0;889.0;2016
33304;66.0;24120.0;161.9237288135593;2021
33304;63.0;21530.0;158.0;2016
33305;218.0;22470.0;534.8389830508474;2021
33305;214.0;19900.0;528.0;2016
33306;196.0;21980.0;480.864406779661;2021
33306;167.0;19102.0;418.0;2016
33307;713.0;22810.0;1749.2669491525423;2021
33307;657.0;20120.0;1756.0;2016
33308;116.0;23600.0;284.59322033898303;2021
33308;111.0;21852.0;291.0;2016
33309;211.0;19950.0;517.6652542372881;2021
33309;207.0;18966.0;494.0;2016
33310;80.0;24640.0;196.27118644067795;2021
33310;70.0;19867.0;190.0;2016
33311;529.0;22510.0;1297.843220338983;2021
33311;502.0;20235.0;1222.0;2016
33312;4631.0;23910.0;11361.648305084746;2021
33312;3485.0;22383.0;8646.0;2016
33314;2159.0;19270.0;5296.868644067797;2021
33314;2162.0;17582.0;4715.0;2016
33315;663.0;20620.0;1626.5974576271185;2021
33315;639.0;18096.0;1508.0;2016
33316;449.0;19040.0;1101.572033898305;2021
33316;434.0;17475.0;995.0;2016
33317;473.0;22830.0;1160.4533898305085;2021
33317;483.0;19767.0;1233.0;2016
33318;26442.0;25940.0;64872.53389830508;2021
33318;24838.0;23019.0;57151.0;2016
33319;208.0;20460.0;510.3050847457627;2021
33319;206.0;17959.0;418.0;2016
33320;286.0;21520.0;701.6694915254237;2021
33320;277.0;19850.0;715.0;2016
33321;802.0;23550.0;1967.6186440677968;2021
33321;760.0;21454.0;2100.0;2016
33322;2819.0;26940.0;6916.10593220339;2021
33322;2510.0;24876.0;6633.0;2016
33323;387.0;25040.0;949.4618644067796;2021
33323;347.0;21091.0;895.0;2016
33324;2076.0;19760.0;5093.237288135593;2021
33324;2009.0;17969.0;4182.0;2016
33325;422.0;25610.0;1035.3305084745762;2021
33325;407.0;22794.0;941.0;2016
33326;90.0;19150.0;220.8050847457627;2021
33326;90.0;16977.0;211.0;2016
33327;1236.0;22260.0;3032.3898305084745;2021
33327;1100.0;20089.0;2732.0;2016
33328;275.0;23330.0;674.6822033898305;2021
33328;285.0;21373.0;635.0;2016
33329;112.0;21920.0;274.77966101694915;2021
33329;99.0;19835.0;255.0;2016
33330;1439.0;28280.0;3530.427966101695;2021
33330;1201.0;26457.0;3085.0;2016
33331;188.0;22510.0;461.2372881355932;2021
33331;190.0;19035.0;478.0;2016
33332;367.0;21110.0;900.3940677966101;2021
33332;370.0;19324.0;900.0;2016
33333;1455.0;24540.0;3569.68220338983;2021
33333;1338.0;21430.0;3299.0;2016
33334;1137.0;24360.0;2789.5042372881358;2021
33334;1070.0;21645.0;2693.0;2016
33335;226.0;25240.0;554.4661016949152;2021
33335;210.0;22526.0;578.0;2016
33336;496.0;21020.0;1216.8813559322034;2021
33336;466.0;19398.0;975.0;2016
33337;930.0;21470.0;2281.6525423728813;2021
33337;904.0;18901.0;2119.0;2016
33339;621.0;23040.0;1523.5550847457623;2021
33339;582.0;20933.0;1393.0;2016
33341;979.0;22370.0;2401.8686440677966;2021
33341;926.0;20154.0;2270.0;2016
33342;359.0;22940.0;880.7669491525423;2021
33342;367.0;22035.0;864.0;2016
33343;396.0;24630.0;971.5423728813558;2021
33343;331.0;21727.0;757.0;2016
33344;243.0;20270.0;596.1737288135593;2021
33344;247.0;18579.0;519.0;2016
33345;170.0;23250.0;417.07627118644064;2021
33345;159.0;21507.0;385.0;2016
33346;167.0;20760.0;409.7161016949152;2021
33346;166.0;18220.0;418.0;2016
33347;125.0;22910.0;306.6737288135593;2021
33347;117.0;18380.0;288.0;2016
33348;657.0;21380.0;1611.8771186440677;2021
33348;621.0;19328.0;1344.0;2016
33349;870.0;27670.0;2134.4491525423728;2021
33349;824.0;24582.0;2147.0;2016
33350;548.0;21010.0;1344.457627118644;2021
33350;519.0;18542.0;1200.0;2016
33351;685.0;19810.0;1680.572033898305;2021
33351;647.0;17587.0;1568.0;2016
33352;2005.0;18000.0;4919.046610169491;2021
33352;1927.0;16364.0;3999.0;2016
33353;82.0;19930.0;201.1779661016949;2021
33353;76.0;18515.0;179.0;2016
33354;74.0;19270.0;181.5508474576271;2021
33354;79.0;20633.0;200.0;2016
33355;698.0;22300.0;1712.466101694915;2021
33355;672.0;19424.0;1540.0;2016
33356;165.0;21500.0;404.8093220338983;2021
33356;165.0;20037.0;402.0;2016
33357;683.0;25800.0;1675.665254237288;2021
33357;624.0;23273.0;1723.0;2016
33358;174.0;22570.0;426.8898305084746;2021
33358;177.0;19389.0;484.0;2016
33359;110.0;19380.0;269.8728813559322;2021
33359;112.0;17590.0;274.0;2016
33360;139.0;20250.0;341.021186440678;2021
33360;127.0;17786.0;313.0;2016
33361;239.0;19790.0;586.3601694915254;2021
33361;234.0;19522.0;591.0;2016
33362;516.0;21770.0;1265.9491525423728;2021
33362;506.0;19757.0;1302.0;2016
33363;1843.0;25600.0;4521.597457627118;2021
33363;1641.0;22707.0;4442.0;2016
33364;148.0;24370.0;363.1016949152542;2021
33364;146.0;20522.0;367.0;2016
33365;88.0;23940.0;215.89830508474572;2021
33365;86.0;21956.0;199.0;2016
33366;5409.0;22530.0;13270.38559322034;2021
33366;4748.0;20589.0;11083.0;2016
33367;180.0;22360.0;441.6101694915254;2021
33367;173.0;19913.0;437.0;2016
33369;297.0;22030.0;728.6567796610169;2021
33369;302.0;20124.0;704.0;2016
33370;255.0;19920.0;625.614406779661;2021
33370;245.0;19409.0;571.0;2016
33372;350.0;22500.0;858.6864406779661;2021
33372;332.0;20206.0;824.0;2016
33373;270.0;21480.0;662.4152542372881;2021
33373;237.0;18006.0;548.0;2016
33374;363.0;19760.0;890.5805084745763;2021
33374;327.0;17124.0;778.0;2016
33375;159.0;25160.0;390.08898305084745;2021
33375;152.0;22268.0;331.0;2016
33376;3019.0;31090.0;7406.783898305084;2021
33376;2694.0;27947.0;7321.0;2016
33377;350.0;22500.0;858.6864406779661;2021
33377;332.0;20206.0;824.0;2016
33378;621.0;20700.0;1523.5550847457623;2021
33378;606.0;18827.0;1406.0;2016
33379;120.0;22570.0;294.4067796610169;2021
33379;114.0;18528.0;259.0;2016
33380;781.0;19200.0;1916.0974576271185;2021
33380;748.0;17409.0;1764.0;2016
33381;1427.0;25300.0;3500.987288135593;2021
33381;1244.0;22817.0;3239.0;2016
33382;805.0;20880.0;1974.978813559322;2021
33382;776.0;18289.0;1818.0;2016
33383;139.0;20880.0;341.021186440678;2021
33383;124.0;18437.0;247.0;2016
33384;169.0;24580.0;414.6228813559322;2021
33384;174.0;20840.0;417.0;2016
33385;271.0;20360.0;664.8686440677966;2021
33385;273.0;17666.0;658.0;2016
33386;74.0;21580.0;181.5508474576271;2021
33386;78.0;19427.0;179.0;2016
33387;541.0;21660.0;1327.283898305085;2021
33387;478.0;19405.0;1349.0;2016
33388;327.0;22030.0;802.2584745762712;2021
33388;309.0;18903.0;777.0;2016
33389;1373.0;20420.0;3368.5042372881358;2021
33389;1319.0;18277.0;3046.0;2016
33390;165.0;23330.0;404.8093220338983;2021
33390;162.0;20482.0;422.0;2016
33391;138.0;21340.0;338.56779661016947;2021
33391;132.0;19197.0;310.0;2016
33392;364.0;20530.0;893.0338983050847;2021
33392;348.0;17981.0;871.0;2016
33393;2291.0;21860.0;5620.716101694915;2021
33393;2154.0;19825.0;5384.0;2016
33394;764.0;24470.0;1874.3898305084745;2021
33394;806.0;22687.0;1813.0;2016
33395;737.0;21210.0;1808.1483050847455;2021
33395;726.0;18913.0;1642.0;2016
33396;76.0;21180.0;186.45762711864407;2021
33396;86.0;20347.0;226.0;2016
33397;1967.0;24470.0;4825.817796610169;2021
33397;1822.0;21669.0;4714.0;2016
33398;65.0;23910.0;159.47033898305085;2021
33398;64.0;20674.0;184.0;2016
33399;114.0;19720.0;279.6864406779661;2021
33399;120.0;18048.0;311.0;2016
33400;152.0;20850.0;372.91525423728814;2021
33400;142.0;20689.0;325.0;2016
33401;56.0;20440.0;137.38983050847455;2021
33401;56.0;19679.0;138.0;2016
33402;1177.0;14050.0;2887.6398305084745;2021
33402;1115.0;13613.0;2161.0;2016
33403;49.0;23870.0;120.21610169491524;2021
33403;46.0;19779.0;117.0;2016
33404;88.0;20610.0;215.89830508474572;2021
33404;84.0;17373.0;194.0;2016
33405;214.0;23830.0;525.0254237288135;2021
33405;200.0;21633.0;479.0;2016
33406;157.0;22100.0;385.1822033898305;2021
33406;153.0;20375.0;382.0;2016
33407;340.0;23630.0;834.1525423728813;2021
33407;290.0;21413.0;824.0;2016
33408;151.0;27690.0;370.4618644067796;2021
33408;143.0;24093.0;382.0;2016
33409;350.0;22500.0;858.6864406779661;2021
33409;332.0;20206.0;824.0;2016
33411;63.0;22520.0;154.56355932203388;2021
33411;58.0;18471.0;153.0;2016
33412;552.0;21580.0;1354.271186440678;2021
33412;497.0;19494.0;1228.0;2016
33413;948.0;25460.0;2325.8135593220336;2021
33413;872.0;23143.0;2157.0;2016
33414;145.0;23390.0;355.7415254237288;2021
33414;146.0;20134.0;388.0;2016
33415;809.0;23950.0;1984.792372881356;2021
33415;722.0;21585.0;1867.0;2016
33416;407.0;21090.0;998.5296610169491;2021
33416;401.0;18717.0;978.0;2016
33417;1153.0;25300.0;2828.758474576271;2021
33417;1056.0;22737.0;2879.0;2016
33418;155.0;22660.0;380.2754237288136;2021
33418;151.0;20673.0;359.0;2016
33419;350.0;22500.0;858.6864406779661;2021
33419;332.0;20206.0;824.0;2016
33420;47.0;25440.0;115.3093220338983;2021
33420;55.0;21334.0;150.0;2016
33421;187.0;23940.0;458.78389830508473;2021
33421;167.0;21433.0;403.0;2016
33422;3711.0;27540.0;9104.529661016948;2021
33422;3227.0;24882.0;8519.0;2016
33423;260.0;21700.0;637.8813559322034;2021
33423;260.0;20464.0;602.0;2016
33424;2036.0;22770.0;4995.101694915255;2021
33424;1891.0;20508.0;4759.0;2016
33425;597.0;23950.0;1464.6737288135594;2021
33425;551.0;21469.0;1452.0;2016
33426;100.0;24110.0;245.33898305084745;2021
33426;118.0;22626.0;246.0;2016
33427;99.0;22160.0;242.88559322033896;2021
33427;100.0;19551.0;253.0;2016
33428;350.0;22500.0;858.6864406779661;2021
33428;332.0;20206.0;824.0;2016
33429;133.0;20760.0;326.3008474576271;2021
33429;126.0;18741.0;317.0;2016
33431;134.0;23810.0;328.7542372881356;2021
33431;131.0;21364.0;339.0;2016
33432;80.0;22640.0;196.27118644067795;2021
33432;77.0;19862.0;217.0;2016
33433;4081.0;24300.0;10012.283898305084;2021
33433;3696.0;22147.0;9411.0;2016
33434;856.0;22090.0;2100.101694915254;2021
33434;837.0;19773.0;2070.0;2016
33435;918.0;21150.0;2252.21186440678;2021
33435;857.0;18844.0;1894.0;2016
33436;487.0;23740.0;1194.800847457627;2021
33436;379.0;20780.0;987.0;2016
33437;893.0;21620.0;2190.877118644068;2021
33437;842.0;19654.0;1942.0;2016
33438;810.0;21930.0;1987.245762711864;2021
33438;758.0;19727.0;1987.0;2016
33439;626.0;21340.0;1535.822033898305;2021
33439;591.0;19397.0;1576.0;2016
33440;96.0;22520.0;235.5254237288136;2021
33440;96.0;20211.0;239.0;2016
33441;548.0;23070.0;1344.457627118644;2021
33441;522.0;21405.0;1168.0;2016
33442;209.0;22810.0;512.7584745762712;2021
33442;203.0;20014.0;514.0;2016
33443;62.0;21620.0;152.11016949152545;2021
33443;62.0;22271.0;136.0;2016
33444;235.0;21440.0;576.5466101694915;2021
33444;235.0;19346.0;613.0;2016
33445;328.0;23030.0;804.7118644067797;2021
33445;327.0;20274.0;850.0;2016
33446;72.0;23280.0;176.64406779661016;2021
33446;72.0;20890.0;167.0;2016
33447;1127.0;19920.0;2764.9703389830506;2021
33447;1053.0;17793.0;2378.0;2016
33448;1276.0;26690.0;3130.5254237288136;2021
33448;1111.0;23229.0;2944.0;2016
33449;14039.0;26740.0;34443.13983050847;2021
33449;13066.0;24119.0;31967.0;2016
33450;109.0;20280.0;267.4194915254237;2021
33450;107.0;15563.0;223.0;2016
33451;209.0;22410.0;512.7584745762712;2021
33451;207.0;20641.0;518.0;2016
33452;309.0;25150.0;758.0974576271186;2021
33452;281.0;22242.0;762.0;2016
33453;87.0;21080.0;213.4449152542373;2021
33453;91.0;20890.0;204.0;2016
33454;642.0;27330.0;1575.0762711864406;2021
33454;603.0;24834.0;1688.0;2016
33456;217.0;22460.0;532.3855932203389;2021
33456;203.0;20206.0;473.0;2016
33457;252.0;25100.0;618.2542372881355;2021
33457;222.0;21708.0;583.0;2016
33458;408.0;21340.0;1000.9830508474575;2021
33458;400.0;18532.0;969.0;2016
33459;92.0;22050.0;225.71186440677965;2021
33459;97.0;22824.0;201.0;2016
33460;263.0;22660.0;645.2415254237288;2021
33460;254.0;20217.0;617.0;2016
33461;161.0;21660.0;394.9957627118644;2021
33461;160.0;20036.0;362.0;2016
33462;211.0;22160.0;517.6652542372881;2021
33462;200.0;20249.0;448.0;2016
33463;592.0;21810.0;1452.4067796610168;2021
33463;588.0;19439.0;1363.0;2016
33464;128.0;23480.0;314.03389830508473;2021
33464;127.0;21443.0;327.0;2016
33465;504.0;22910.0;1236.508474576271;2021
33465;463.0;20777.0;1169.0;2016
33466;1138.0;22210.0;2791.957627118644;2021
33466;1047.0;19701.0;2452.0;2016
33467;113.0;21620.0;277.2330508474576;2021
33467;104.0;20067.0;231.0;2016
33468;187.0;21020.0;458.78389830508473;2021
33468;178.0;20014.0;413.0;2016
33470;361.0;24650.0;885.6737288135593;2021
33470;342.0;22970.0;876.0;2016
33471;565.0;23960.0;1386.165254237288;2021
33471;506.0;21394.0;1237.0;2016
33472;153.0;21660.0;375.3686440677966;2021
33472;145.0;20069.0;376.0;2016
33473;1331.0;21900.0;3265.46186440678;2021
33473;1230.0;19090.0;3196.0;2016
33474;1283.0;27000.0;3147.6991525423728;2021
33474;1050.0;24142.0;2934.0;2016
33475;162.0;22430.0;397.4491525423729;2021
33475;162.0;20125.0;447.0;2016
33476;305.0;21020.0;748.2838983050847;2021
33476;305.0;18089.0;704.0;2016
33477;384.0;21280.0;942.1016949152544;2021
33477;373.0;20622.0;732.0;2016
33478;1560.0;19140.0;3827.28813559322;2021
33478;1506.0;17432.0;3182.0;2016
33479;92.0;22420.0;225.71186440677965;2021
33479;92.0;19865.0;241.0;2016
33480;601.0;22850.0;1474.4872881355932;2021
33480;611.0;20925.0;1416.0;2016
33481;98.0;20620.0;240.4322033898305;2021
33481;92.0;19091.0;240.0;2016
33482;102.0;19580.0;250.2457627118644;2021
33482;101.0;19052.0;249.0;2016
33483;2070.0;25480.0;5078.516949152542;2021
33483;1903.0;23045.0;4655.0;2016
33484;804.0;21370.0;1972.5254237288132;2021
33484;770.0;18797.0;1740.0;2016
33485;757.0;22600.0;1857.216101694915;2021
33485;710.0;20552.0;1684.0;2016
33486;138.0;21110.0;338.56779661016947;2021
33486;132.0;19914.0;324.0;2016
33487;388.0;22830.0;951.915254237288;2021
33487;372.0;20088.0;929.0;2016
33488;157.0;22730.0;385.1822033898305;2021
33488;156.0;20202.0;378.0;2016
33489;143.0;23900.0;350.83474576271186;2021
33489;133.0;22025.0;346.0;2016
33490;935.0;21560.0;2293.919491525424;2021
33490;852.0;19181.0;1731.0;2016
33491;164.0;19790.0;402.3559322033898;2021
33491;157.0;17338.0;349.0;2016
33492;1023.0;20730.0;2509.8177966101694;2021
33492;960.0;18529.0;2363.0;2016
33493;165.0;19900.0;404.8093220338983;2021
33493;153.0;20419.0;331.0;2016
33494;439.0;26640.0;1077.0381355932202;2021
33494;378.0;23395.0;1054.0;2016
33496;1096.0;27120.0;2688.915254237288;2021
33496;977.0;24052.0;2524.0;2016
33498;3315.0;25690.0;8132.987288135593;2021
33498;2818.0;22196.0;7271.0;2016
33499;145.0;21820.0;355.7415254237288;2021
33499;144.0;19605.0;336.0;2016
33500;201.0;22200.0;493.13135593220335;2021
33500;182.0;19927.0;443.0;2016
33501;1297.0;27530.0;3182.0466101694915;2021
33501;1152.0;24108.0;3101.0;2016
33502;190.0;20830.0;466.14406779661016;2021
33502;172.0;17790.0;465.0;2016
33503;222.0;23890.0;544.6525423728814;2021
33503;215.0;21483.0;527.0;2016
33504;321.0;23230.0;787.5381355932203;2021
33504;299.0;21702.0;765.0;2016
33505;626.0;22210.0;1535.822033898305;2021
33505;591.0;20244.0;1505.0;2016
33506;906.0;19140.0;2222.771186440678;2021
33506;866.0;17949.0;1800.0;2016
33507;155.0;21930.0;380.2754237288136;2021
33507;150.0;19962.0;348.0;2016
33508;255.0;21320.0;625.614406779661;2021
33508;245.0;19159.0;631.0;2016
33509;216.0;23470.0;529.9322033898305;2021
33509;202.0;20354.0;493.0;2016
33510;78.0;23170.0;191.364406779661;2021
33510;77.0;21018.0;199.0;2016
33511;147.0;22690.0;360.64830508474574;2021
33511;142.0;20143.0;342.0;2016
33512;158.0;20390.0;387.635593220339;2021
33512;144.0;18220.0;343.0;2016
33513;53.0;19580.0;130.02966101694915;2021
33513;50.0;17866.0;101.0;2016
33514;1586.0;22700.0;3891.07627118644;2021
33514;1433.0;20157.0;2641.0;2016
33515;171.0;20130.0;419.5296610169492;2021
33515;166.0;18779.0;419.0;2016
33516;72.0;19890.0;176.64406779661016;2021
33516;72.0;20176.0;186.0;2016
33517;682.0;23100.0;1673.2118644067796;2021
33517;627.0;21048.0;1662.0;2016
33518;464.0;25550.0;1138.372881355932;2021
33518;441.0;22395.0;1098.0;2016
33519;4457.0;27210.0;10934.75847457627;2021
33519;4052.0;24627.0;10380.0;2016
33520;122.0;18380.0;299.3135593220339;2021
33520;110.0;16380.0;279.0;2016
33521;378.0;19900.0;927.3813559322034;2021
33521;334.0;17337.0;722.0;2016
33522;18715.0;24260.0;45915.1906779661;2021
33522;17152.0;21597.0;34746.0;2016
33523;898.0;22930.0;2203.14406779661;2021
33523;848.0;20104.0;1964.0;2016
33524;115.0;25340.0;282.1398305084746;2021
33524;116.0;21830.0;312.0;2016
33525;576.0;21970.0;1413.1525423728813;2021
33525;536.0;19245.0;1327.0;2016
33526;60.0;23160.0;147.20338983050846;2021
33526;59.0;19176.0;131.0;2016
33527;4189.0;24470.0;10277.25;2021
33527;3332.0;22099.0;8146.0;2016
33528;248.0;26430.0;608.4406779661017;2021
33528;224.0;22901.0;562.0;2016
33529;14358.0;24540.0;35225.771186440674;2021
33529;12748.0;21788.0;26906.0;2016
33530;350.0;22980.0;858.6864406779661;2021
33530;330.0;20471.0;868.0;2016
33531;140.0;23790.0;343.47457627118644;2021
33531;127.0;22137.0;337.0;2016
33532;200.0;23520.0;490.6779661016949;2021
33532;196.0;21683.0;471.0;2016
33533;1229.0;21740.0;3015.216101694916;2021
33533;1099.0;18786.0;2483.0;2016
33534;351.0;24540.0;861.1398305084746;2021
33534;347.0;21209.0;839.0;2016
33535;2185.0;25960.0;5360.656779661017;2021
33535;1829.0;23716.0;4675.0;2016
33536;108.0;21870.0;264.96610169491527;2021
33536;99.0;19660.0;260.0;2016
33537;208.0;22130.0;510.3050847457627;2021
33537;193.0;18968.0;419.0;2016
33538;237.0;20450.0;581.4533898305084;2021
33538;223.0;17997.0;529.0;2016
33539;1757.0;23750.0;4310.60593220339;2021
33539;1570.0;21441.0;3955.0;2016
33540;1467.0;21840.0;3599.122881355932;2021
33540;1275.0;19217.0;2487.0;2016
33541;556.0;22280.0;1364.084745762712;2021
33541;460.0;20070.0;981.0;2016
33542;330.0;23840.0;809.6186440677966;2021
33542;332.0;20717.0;883.0;2016
33543;417.0;21370.0;1023.0635593220338;2021
33543;397.0;18454.0;962.0;2016
33544;862.0;21480.0;2114.822033898305;2021
33544;787.0;19015.0;1423.0;2016
33545;527.0;22650.0;1292.936440677966;2021
33545;495.0;19944.0;1255.0;2016
33546;169.0;21730.0;414.6228813559322;2021
33546;179.0;21997.0;443.0;2016
