ID_Commune,Annee,Population_Totale,Pct_Jeunes,Pct_Seniors,Pct_Sans_Activite,Pct_Etrangere,Taille_Commune
51378,2017,353,20.11,26.06,31.44,1.42,1
51379,2021,506,24.11,18.38,35.77,0.99,2
51379,2017,516,25.19,17.25,34.11,0.97,2
51380,2021,3557,20.75,29.01,41.95,3.8,3
51380,2017,3598,21.62,28.29,41.22,3.78,3
51381,2021,637,23.08,24.49,37.68,0.94,2
51381,2017,608,23.19,23.03,38.16,1.81,2
51382,2021,115,21.74,17.39,24.35,96.52,1
51382,2017,127,27.56,11.02,100.0,79.53,1
51384,2021,381,26.25,16.01,19.69,2.36,1
51384,2017,389,28.02,13.11,26.22,1.8,1
51386,2021,145,27.59,18.62,40.0,76.55,1
51386,2017,133,24.81,15.79,33.83,6.02,1
51387,2021,285,20.7,21.75,30.18,38.95,1
51387,2017,308,23.7,19.16,27.92,32.79,1
51388,2021,5074,28.4,9.95,20.79,2.4,3
51388,2017,5085,28.44,10.29,22.81,2.77,3
51389,2021,808,27.6,13.61,38.24,2.35,2
51389,2017,813,29.64,12.67,31.0,1.48,2
51390,2021,763,24.51,22.8,36.3,2.75,2
51390,2017,761,23.65,27.2,45.99,2.1,2
51391,2021,2086,21.96,24.78,37.34,2.44,3
51391,2017,2161,22.63,24.11,36.88,2.45,3
51392,2021,199,27.14,20.1,30.65,3.02,1
51392,2017,188,27.13,15.96,34.57,1.6,1
51393,2021,299,31.44,12.37,22.41,2.01,1
51393,2017,282,31.56,11.35,26.6,1.77,1
51395,2021,93,17.2,33.33,52.69,1.08,1
51395,2017,104,17.31,26.92,100.0,1.92,1
51396,2021,136,21.32,19.85,20.59,3.68,1
51396,2017,150,21.33,20.0,20.67,3.33,1
51397,2021,137,17.52,28.47,54.74,5.11,1
51397,2017,143,18.88,23.78,45.45,4.2,1
51398,2021,189,24.34,15.87,18.52,58.73,1
51398,2017,170,24.12,15.88,18.82,59.41,1
51399,2021,516,22.87,24.81,40.12,1.55,2
51399,2017,546,25.64,21.61,38.46,2.75,2
51402,2021,271,25.46,17.71,28.41,4.8,1
51402,2017,255,25.88,17.25,28.24,5.1,1
51403,2021,535,21.5,17.94,27.1,2.06,2
51403,2017,537,24.58,18.44,31.1,1.12,2
51404,2021,109,21.1,20.18,32.11,0.92,1
51404,2017,106,19.81,31.13,42.45,100.0,1
51406,2021,154,25.32,25.32,36.36,1.95,1
51406,2017,149,20.81,22.82,50.34,1.34,1
51407,2021,393,28.24,13.23,34.61,4.07,1
51407,2017,407,33.42,13.02,28.5,2.21,1
51409,2021,386,26.17,11.92,13.47,2.07,1
51409,2017,358,25.42,12.29,13.69,2.23,1
51410,2021,626,20.45,33.55,38.98,1.92,2
51410,2017,648,18.83,30.71,40.9,2.47,2
51412,2021,60,18.33,28.33,100.0,100.0,1
51412,2017,63,17.46,28.57,100.0,100.0,1
51413,2021,888,17.91,22.97,41.44,3.15,2
51413,2017,833,18.85,21.97,40.22,3.12,2
51414,2021,144,20.14,21.53,100.0,100.0,1
51414,2017,160,20.0,21.25,100.0,84.38,1
51415,2021,200,16.0,29.0,53.0,55.5,1
51415,2017,211,17.54,27.49,50.71,47.87,1
51416,2021,541,24.58,21.26,30.31,1.29,2
51416,2017,561,25.49,20.5,29.95,1.25,2
51417,2021,368,19.29,21.47,30.98,1.36,1
51417,2017,384,20.05,20.31,40.36,26.3,1
51418,2021,499,24.45,19.24,29.06,5.41,1
51418,2017,436,24.08,21.1,30.96,2.75,1
51419,2021,126,20.63,30.16,39.68,3.97,1
51419,2017,134,20.15,31.34,36.57,5.22,1
51420,2021,79,16.46,43.04,68.35,100.0,1
51420,2017,84,19.05,30.95,63.1,100.0,1
51421,2021,107,25.23,17.76,31.78,2.8,1
51421,2017,86,25.58,18.6,31.4,3.49,1
51422,2021,485,28.04,17.73,29.48,2.47,1
51422,2017,462,27.92,17.97,29.44,2.6,1
51423,2021,1714,22.81,23.75,42.82,6.01,2
51423,2017,1855,24.74,19.68,42.8,5.98,2
51424,2021,192,12.5,38.02,65.1,3.12,1
51424,2017,209,21.53,27.75,43.06,2.87,1
51425,2021,373,20.11,21.98,41.02,1.88,1
51425,2017,380,20.53,21.58,40.53,1.84,1
51426,2021,65,16.92,15.38,46.15,1.54,1
51426,2017,67,16.42,14.93,44.78,1.49,1
51428,2021,487,28.54,15.61,26.69,1.44,1
51428,2017,482,30.08,10.17,24.69,1.66,1
51429,2021,217,28.57,15.67,25.81,2.76,1
51429,2017,204,26.47,19.12,14.71,1.96,1
51430,2021,84,22.62,17.86,28.57,100.0,1
51430,2017,91,23.08,18.68,28.57,100.0,1
51431,2021,1237,20.45,24.98,33.79,3.07,2
51431,2017,1181,19.39,22.27,37.68,3.73,2
51432,2021,827,24.67,26.12,37.48,2.66,2
51432,2017,856,25.58,22.78,39.14,1.87,2
51433,2021,248,29.44,12.5,21.37,2.42,1
51433,2017,244,30.33,10.25,22.95,1.64,1
51434,2021,746,23.59,16.76,36.6,2.68,2
51434,2017,748,24.87,15.91,35.7,2.67,2
51435,2021,179,25.14,21.79,20.11,7.26,1
51435,2017,168,25.0,20.24,17.86,8.33,1
51436,2021,917,28.46,16.58,29.55,0.44,2
51436,2017,916,28.38,16.48,26.2,1.09,2
51437,2021,93,24.73,19.35,43.01,100.0,1
51437,2017,96,26.04,9.38,100.0,100.0,1
51438,2021,71,15.49,28.17,28.17,100.0,1
51438,2017,71,15.49,28.17,28.17,100.0,1
51439,2021,508,26.97,13.39,28.54,3.15,2
51439,2017,454,27.31,13.0,31.06,3.52,1
51440,2021,1740,27.7,15.46,30.98,1.61,2
51440,2017,1753,29.38,13.29,29.04,2.45,2
51441,2021,104,18.27,22.12,32.69,100.0,1
51441,2017,109,18.35,22.02,33.03,92.66,1
51442,2021,127,20.47,18.9,14.96,2.36,1
51442,2017,159,20.75,18.87,14.47,1.89,1
51443,2021,118,26.27,14.41,100.0,94.07,1
51443,2017,131,29.01,12.98,100.0,77.1,1
51444,2021,513,19.49,22.61,30.02,2.73,2
51444,2017,494,19.23,18.42,28.34,2.63,1
51445,2021,195,20.51,24.1,28.72,2.05,1
51445,2017,193,20.73,17.62,34.2,2.59,1
51446,2021,431,21.81,21.58,35.27,1.62,1
51446,2017,417,22.3,20.86,34.53,1.68,1
51447,2021,481,24.74,16.01,25.99,1.46,1
51447,2017,490,27.55,14.08,32.04,0.61,1
51448,2021,549,22.4,19.31,30.05,2.37,2
51448,2017,560,23.04,19.46,34.82,1.61,2
51449,2021,1027,25.22,16.16,28.04,2.53,2
51449,2017,1032,26.07,14.53,27.23,2.52,2
51450,2021,439,25.97,18.45,36.45,1.82,1
51450,2017,415,26.75,13.25,24.1,2.17,1
51451,2021,83,27.71,18.07,18.07,1.2,1
51451,2017,100,30.0,16.0,25.0,2.0,1
51452,2021,33,33.33,15.15,100.0,100.0,1
51452,2017,36,33.33,30.56,44.44,100.0,1
51453,2021,1060,24.53,27.92,39.62,2.45,2
51453,2017,1031,22.79,21.92,32.49,2.04,2
51454,2021,179382,25.26,16.49,37.91,12.39,5
51454,2017,182458,25.65,15.87,38.27,11.76,5
51455,2021,219,25.11,13.24,17.81,65.75,1
51455,2017,228,25.44,13.16,17.54,59.21,1
51456,2021,58,6.9,27.59,74.14,100.0,1
51456,2017,57,7.02,28.07,75.44,100.0,1
51457,2021,648,21.14,24.07,37.35,2.31,2
51457,2017,277,20.58,23.1,39.71,1.44,1
51458,2021,61,19.67,34.43,39.34,1.64,1
51458,2017,71,19.72,35.21,40.85,1.41,1
51459,2021,107,27.1,17.76,41.12,13.08,1
51459,2017,106,27.36,17.92,40.57,12.26,1
51460,2021,195,33.85,18.97,41.03,2.05,1
51460,2017,198,33.84,19.19,40.91,2.02,1
51461,2021,1014,22.39,23.08,30.57,4.04,2
51461,2017,988,22.06,21.26,37.96,2.53,2
51463,2021,160,20.62,29.38,55.62,69.38,1
51463,2017,180,25.56,24.44,39.44,56.11,1
51464,2021,318,23.9,17.92,28.62,1.57,1
51464,2017,315,25.4,16.83,28.57,32.06,1
51465,2021,161,21.74,19.88,31.06,89.44,1
51465,2017,157,21.66,19.75,31.21,85.99,1
51466,2021,214,24.77,23.83,39.25,3.27,1
51466,2017,213,24.88,23.94,39.44,3.29,1
51468,2021,382,26.18,15.97,28.27,2.88,1
51468,2017,354,26.27,14.69,26.84,1.41,1
51469,2021,111,27.03,14.41,27.03,100.0,1
51469,2017,113,27.43,14.16,26.55,100.0,1
51470,2021,3,100.0,100.0,100.0,66.67,1
51470,2017,8,100.0,100.0,100.0,50.0,1
51471,2021,371,20.75,26.42,32.61,1.89,1
51471,2017,371,20.22,21.83,35.04,2.16,1
51472,2021,1023,26.78,16.91,26.0,0.68,2
51472,2017,1024,29.0,16.31,31.84,1.17,2
51473,2021,97,18.56,20.62,25.77,5.15,1
51473,2017,113,27.43,17.7,30.97,1.77,1
51474,2021,3526,23.65,23.34,38.34,4.0,3
51474,2017,3522,25.98,19.31,37.05,3.44,3
51475,2021,63,15.87,33.33,39.68,100.0,1
51475,2017,60,16.67,28.33,40.0,100.0,1
51476,2021,803,30.39,12.2,32.0,1.74,2
51476,2017,812,31.28,11.7,27.71,1.35,2
51477,2021,342,30.41,11.99,19.01,3.51,1
51477,2017,316,27.22,12.34,18.99,4.43,1
51478,2021,420,28.57,13.81,18.1,26.43,1
51478,2017,440,29.77,12.95,17.5,22.95,1
51479,2021,244,20.49,20.9,37.7,0.82,1
51479,2017,234,25.21,17.52,32.05,0.85,1
51480,2021,135,28.15,14.81,29.63,100.0,1
51480,2017,139,28.78,19.42,25.18,97.12,1
51482,2021,687,26.2,28.53,44.4,1.31,2
51482,2017,671,26.23,28.76,44.56,1.34,2
51483,2021,543,28.73,21.18,33.52,2.76,2
51483,2017,538,29.0,17.84,30.67,2.23,2
51484,2021,268,26.12,17.54,41.42,41.42,1
51484,2017,293,33.11,10.58,28.33,1.37,1
51485,2021,318,29.87,16.35,30.19,3.46,1
51485,2017,342,31.87,11.4,23.68,1.75,1
51486,2021,368,28.26,14.4,27.72,0.82,1
51486,2017,363,27.82,14.33,22.04,1.1,1
51487,2021,350,30.29,17.14,22.57,1.71,1
51487,2017,339,28.61,14.45,19.17,2.06,1
51488,2021,320,27.5,17.19,28.44,3.75,1
51488,2017,320,29.69,14.06,19.06,2.5,1
51489,2021,30,13.33,36.67,76.67,100.0,1
51489,2017,31,12.9,38.71,80.65,100.0,1
51490,2021,198,26.26,20.2,20.2,56.06,1
51490,2017,210,30.0,14.76,20.0,2.86,1
51491,2021,87,18.39,25.29,33.33,100.0,1
51491,2017,92,18.48,25.0,33.7,100.0,1
51492,2021,1396,17.91,27.01,38.83,2.87,2
51492,2017,1461,19.71,25.33,37.58,2.87,2
51493,2021,105,29.52,15.24,100.0,100.0,1
51493,2017,106,24.53,10.38,42.45,95.28,1
51495,2021,73,21.92,31.51,47.95,100.0,1
51495,2017,87,27.59,20.69,29.89,100.0,1
51496,2021,267,28.09,20.97,33.71,1.87,1
51496,2017,263,28.9,17.87,23.19,38.4,1
51497,2021,41,26.83,31.71,36.59,100.0,1
51497,2017,49,22.45,26.53,100.0,100.0,1
51498,2021,64,25.0,14.06,100.0,100.0,1
51498,2017,64,25.0,14.06,100.0,100.0,1
51499,2021,156,28.85,10.9,25.0,71.15,1
51499,2017,163,28.83,11.04,24.54,61.96,1
51500,2021,115,24.35,20.87,30.43,0.87,1
51500,2017,118,28.81,16.1,50.0,0.85,1
51501,2021,195,22.05,27.18,35.9,56.92,1
51501,2017,198,21.72,20.71,35.35,3.03,1
51502,2021,110,27.27,21.82,24.55,100.0,1
51502,2017,104,31.73,22.12,19.23,1.92,1
51503,2021,83,18.07,30.12,100.0,100.0,1
51503,2017,85,18.82,30.59,100.0,100.0,1
51504,2021,798,18.67,29.07,42.11,3.13,2
51504,2017,797,16.81,25.09,41.41,1.51,2
51505,2021,511,25.64,16.83,30.92,1.17,2
51505,2017,458,23.8,15.28,35.15,1.97,1
51506,2021,5434,23.67,22.52,36.2,5.17,3
51506,2017,5511,24.17,22.08,35.8,5.23,3
51507,2021,4166,19.73,30.63,46.11,4.61,3
51507,2017,4120,20.95,28.71,43.47,4.27,3
51508,2021,202,21.78,30.2,37.13,54.95,1
51508,2017,205,20.49,25.37,43.9,0.49,1
51509,2021,306,28.43,21.9,38.89,2.29,1
51509,2017,301,28.24,22.26,39.2,2.33,1
51510,2021,119,30.25,13.45,100.0,0.84,1
51510,2017,139,29.5,10.79,17.99,2.88,1
51511,2021,114,19.3,28.07,26.32,3.51,1
51511,2017,121,21.49,24.79,33.06,4.13,1
51512,2021,101,28.71,20.79,100.0,100.0,1
51512,2017,104,24.04,19.23,22.12,100.0,1
51513,2021,491,19.14,23.42,44.81,1.83,1
51513,2017,518,22.01,20.27,34.94,0.97,2
51514,2021,110,30.91,20.0,41.82,5.45,1
51514,2017,105,31.43,20.0,42.86,5.71,1
51515,2021,334,31.14,15.57,23.65,1.5,1
51515,2017,343,32.07,14.87,23.32,1.46,1
51516,2021,48,22.92,33.33,100.0,100.0,1
51516,2017,59,20.34,33.9,100.0,100.0,1
51517,2021,123,22.76,22.76,100.0,4.07,1
51517,2017,125,22.4,24.0,36.0,3.2,1
51518,2021,602,24.92,21.76,46.01,2.99,2
51518,2017,627,26.48,20.41,44.66,3.03,2
51519,2021,38,7.89,28.95,52.63,100.0,1
51519,2017,40,7.5,25.0,37.5,100.0,1
51520,2021,74,17.57,32.43,13.51,100.0,1
51520,2017,79,17.72,37.97,37.97,100.0,1
51521,2021,224,29.02,17.41,22.32,49.55,1
51521,2017,233,26.18,14.16,33.48,2.58,1
51522,2021,409,34.23,20.29,39.85,0.49,1
51522,2017,410,32.44,18.78,36.59,0.98,1
51523,2021,268,25.0,19.78,23.51,1.87,1
51523,2017,254,24.02,20.87,39.37,2.36,1
51524,2021,280,20.71,26.79,30.36,2.5,1
51524,2017,304,21.71,19.41,38.16,3.95,1
51525,2021,2011,20.89,25.56,39.68,2.83,3
51525,2017,2046,22.43,24.1,38.32,2.79,3
51526,2021,390,20.51,27.18,46.92,2.56,1
51526,2017,369,20.6,26.83,46.61,2.71,1
51527,2021,262,23.28,20.23,30.92,1.15,1
51527,2017,270,24.44,17.78,18.52,2.96,1
51528,2021,125,28.0,17.6,38.4,0.8,1
51528,2017,132,28.03,17.42,37.88,0.76,1
51529,2021,437,29.75,13.04,24.26,1.83,1
51529,2017,405,33.58,11.36,24.44,2.22,1
51530,2021,686,29.74,11.95,20.26,3.21,2
51530,2017,615,30.24,11.71,20.0,3.25,2
51531,2021,1761,20.61,26.58,44.86,2.44,2
51531,2017,1906,21.04,26.08,44.39,2.41,2
51532,2021,567,24.69,19.93,31.22,1.94,2
51532,2017,561,22.46,18.36,34.76,1.25,2
51533,2021,95,22.11,29.47,22.11,100.0,1
51533,2017,108,29.63,18.52,27.78,0.93,1
51534,2021,211,28.44,18.96,21.33,1.9,1
51534,2017,207,30.92,16.43,33.82,48.79,1
51535,2021,4783,20.34,28.04,42.63,6.77,3
51535,2017,4834,20.34,27.97,42.59,6.81,3
51536,2021,1836,22.93,21.95,32.35,5.45,2
51536,2017,1724,23.26,21.46,30.45,3.07,2
51537,2021,177,21.47,31.07,36.72,1.69,1
51537,2017,182,20.33,20.33,36.26,1.65,1
51538,2021,111,26.13,37.84,36.04,2.7,1
51538,2017,111,17.12,28.83,36.04,90.99,1
51539,2021,80,20.0,20.0,37.5,100.0,1
51539,2017,62,20.97,20.97,37.1,100.0,1
51542,2021,191,29.32,18.85,26.18,6.28,1
51542,2017,184,33.7,14.67,25.0,1.63,1
51543,2021,69,20.29,28.99,34.78,100.0,1
51543,2017,80,20.0,30.0,36.25,100.0,1
51544,2021,651,30.88,18.13,21.66,2.46,2
51544,2017,623,30.82,16.69,26.32,16.21,2
51545,2021,478,24.69,18.83,27.41,0.63,1
51545,2017,533,26.83,17.07,28.14,0.19,2
51546,2021,507,39.05,12.82,34.52,0.79,2
51546,2017,475,35.37,14.32,27.79,21.26,1
51547,2021,139,25.18,23.74,35.97,2.88,1
51547,2017,143,25.17,23.78,35.66,2.8,1
51548,2021,349,34.1,10.6,34.1,0.57,1
51548,2017,430,42.79,7.44,31.4,0.47,1
51549,2021,117,17.95,27.35,33.33,100.0,1
51549,2017,117,21.37,23.08,100.0,100.0,1
51550,2021,266,19.17,28.95,43.98,54.14,1
51550,2017,291,20.62,27.84,41.92,46.39,1
51551,2021,196,15.82,34.18,53.06,1.02,1
51551,2017,196,17.86,23.47,100.0,68.88,1
51552,2021,269,23.05,24.54,26.77,0.74,1
51552,2017,263,22.81,20.91,34.22,0.76,1
51553,2021,258,29.46,13.57,33.33,1.55,1
51553,2017,238,29.41,13.87,33.61,1.68,1
51555,2021,154,24.03,22.08,31.82,1.95,1
51555,2017,183,26.23,15.85,21.86,2.19,1
51556,2021,296,27.7,17.91,23.65,0.68,1
51556,2017,301,27.24,18.27,23.92,0.66,1
51557,2021,461,26.03,22.99,39.7,2.39,1
51557,2017,470,27.45,19.15,34.04,21.49,1
51558,2021,141,24.11,25.53,35.46,78.72,1
51558,2017,142,26.06,21.83,39.44,0.7,1
51559,2021,3890,25.48,15.09,30.33,2.31,3
51559,2017,3913,26.25,13.42,24.61,2.66,3
51560,2021,106,22.64,14.15,18.87,1.89,1
51560,2017,107,22.43,14.02,18.69,1.87,1
51562,2021,2187,22.36,26.61,44.54,3.25,3
51562,2017,2199,22.65,26.28,44.2,3.27,3
51563,2021,102,24.51,17.65,37.25,2.94,1
51563,2017,108,28.7,12.04,31.48,2.78,1
51564,2021,598,23.24,18.39,28.93,1.34,2
51564,2017,633,24.17,17.69,27.96,1.26,2
51565,2021,102,21.57,20.59,24.51,0.98,1
51565,2017,99,21.21,20.2,25.25,1.01,1
51566,2021,292,18.49,23.97,23.63,3.77,1
51566,2017,291,20.27,22.34,22.34,3.78,1
51567,2021,512,16.21,40.23,47.07,1.37,2
51567,2017,541,18.11,37.89,44.73,1.29,2
51568,2021,312,25.32,25.96,31.09,2.56,1
51568,2017,296,23.99,22.64,30.41,34.12,1
51569,2021,511,37.96,10.96,36.2,3.91,2
51569,2017,449,38.53,10.91,36.75,4.01,1
51570,2021,106,22.64,22.64,33.96,3.77,1
51570,2017,103,23.3,23.3,33.98,3.88,1
51571,2021,966,25.88,16.56,31.68,2.07,2
51571,2017,912,26.21,16.23,31.47,2.08,2
51572,2021,233,22.75,14.59,30.04,2.15,1
51572,2017,219,22.83,14.61,30.14,2.28,1
51573,2021,10552,23.66,23.71,37.63,5.62,4
51573,2017,10030,22.89,22.51,37.24,5.35,4
51574,2021,138,20.29,22.46,43.48,2.17,1
51574,2017,137,17.52,21.17,43.8,73.72,1
51576,2021,1383,24.3,19.09,30.95,3.76,2
51576,2017,1382,24.82,18.6,30.32,3.76,2
51577,2021,152,26.32,25.0,23.68,3.29,1
51577,2017,151,25.83,19.87,36.42,2.65,1
51578,2021,92,23.91,26.09,41.3,1.09,1
51578,2017,82,24.39,25.61,41.46,1.22,1
51579,2021,178,25.84,17.98,28.65,5.06,1
51579,2017,168,25.6,17.86,28.57,5.36,1
51580,2021,443,27.54,17.61,28.89,25.06,1
51580,2017,431,26.22,18.56,30.16,23.43,1
51581,2021,261,29.12,15.33,20.31,3.83,1
51581,2017,242,29.34,15.29,20.66,3.72,1
51582,2021,589,25.3,21.56,35.48,2.04,2
51582,2017,543,25.23,18.97,28.73,1.29,2
51583,2021,193,16.58,18.13,31.09,2.07,1
51583,2017,198,21.21,10.61,22.22,2.02,1
51584,2021,152,26.97,25.0,45.39,73.03,1
51584,2017,153,25.49,23.53,32.68,3.27,1
51585,2021,783,23.12,20.05,29.37,3.83,2
51585,2017,829,24.49,18.82,28.71,4.1,2
51586,2021,186,28.49,21.51,35.48,1.61,1
51586,2017,166,27.71,21.08,36.75,1.81,1
51587,2021,234,27.78,20.09,25.64,2.56,1
51587,2017,241,27.39,20.33,25.73,2.49,1
51588,2021,261,20.31,21.07,32.18,42.53,1
51588,2017,294,27.21,19.05,35.37,34.35,1
51589,2021,168,23.81,17.26,31.55,66.07,1
51589,2017,178,25.28,15.17,22.47,1.12,1
51590,2021,370,19.46,25.95,41.08,1.35,1
51590,2017,363,21.21,26.17,37.19,1.38,1
51591,2021,165,18.79,21.21,46.67,2.42,1
51591,2017,196,18.37,21.43,46.43,2.04,1
51592,2021,298,27.52,16.44,30.2,4.03,1
51592,2017,307,27.04,16.94,30.29,3.91,1
51594,2021,63,23.81,26.98,31.75,1.59,1
51594,2017,61,16.39,29.51,100.0,100.0,1
51595,2021,150,20.67,18.67,17.33,1.33,1
51595,2017,158,25.32,12.03,31.65,2.53,1
51596,2021,350,25.71,20.29,34.29,2.86,1
51596,2017,360,25.28,15.83,39.44,3.61,1
51597,2021,331,17.82,21.15,29.31,1.21,1
51597,2017,332,18.98,19.88,28.61,1.2,1
51598,2021,494,22.87,24.09,38.06,3.44,1
51598,2017,494,21.66,17.81,38.26,3.85,1
51599,2021,336,28.57,9.52,27.68,33.04,1
51599,2017,309,27.83,10.03,27.83,32.69,1
51600,2021,101,18.81,21.78,100.0,0.99,1
51600,2017,92,18.48,21.74,100.0,1.09,1
51601,2021,164,25.61,26.83,42.68,87.8,1
51601,2017,161,23.6,22.98,40.37,83.85,1
51602,2021,63,14.29,20.63,100.0,100.0,1
51602,2017,66,30.3,10.61,30.3,100.0,1
51603,2021,225,30.67,12.0,14.22,1.33,1
51603,2017,196,30.61,12.24,14.29,1.53,1
51604,2021,254,19.69,18.5,27.95,1.18,1
51604,2017,259,23.55,16.22,100.0,1.16,1
51605,2021,504,20.83,24.01,29.76,2.18,2
51605,2017,529,21.55,22.5,31.19,1.7,2
51607,2021,199,21.61,15.08,31.16,2.51,1
51607,2017,209,21.53,14.83,31.58,2.39,1
51608,2021,83,25.3,24.1,45.78,100.0,1
51608,2017,88,25.0,23.86,45.45,100.0,1
51609,2021,842,23.75,21.26,32.19,2.02,2
51609,2017,840,23.69,18.1,37.02,2.02,2
51610,2021,390,20.77,27.18,30.51,1.28,1
51610,2017,402,22.39,25.62,29.35,1.24,1
51611,2021,289,22.84,24.57,34.95,2.08,1
51611,2017,291,22.68,24.4,35.05,2.06,1
51612,2021,3182,19.61,27.94,38.43,2.01,3
51612,2017,3325,23.43,25.35,36.87,1.65,3
51613,2021,1015,22.27,24.43,27.09,1.77,2
51613,2017,1052,23.67,25.86,36.12,2.0,2
51614,2021,955,22.93,17.59,27.33,2.83,2
51614,2017,974,21.66,17.35,23.61,2.67,2
51616,2021,232,27.16,18.53,19.83,47.84,1
51616,2017,237,25.74,13.92,37.97,42.62,1
51617,2021,601,25.29,20.3,23.79,1.66,2
51617,2017,614,27.69,16.78,38.93,0.81,2
51618,2021,187,22.46,24.6,39.04,4.81,1
51618,2017,191,24.08,14.66,47.12,3.14,1
51619,2021,110,20.91,28.18,100.0,5.45,1
51619,2017,115,20.87,27.83,100.0,5.22,1
51620,2021,166,12.05,33.73,52.41,1.81,1
51620,2017,173,19.08,34.68,49.13,1.73,1
51621,2021,515,17.09,38.06,44.66,21.55,2
51621,2017,520,17.88,32.88,51.15,19.42,2
51622,2021,404,20.54,21.29,31.19,1.73,1
51622,2017,401,20.7,20.95,31.17,1.75,1
51623,2021,291,23.02,25.77,42.27,2.41,1
51623,2017,279,25.09,23.66,36.56,2.15,1
51624,2021,650,28.77,16.62,26.15,1.69,2
51624,2017,657,29.68,15.98,25.42,1.67,2
51625,2021,278,21.58,15.11,27.7,2.52,1
51625,2017,285,22.81,14.39,26.32,2.46,1
51626,2021,120,20.83,17.5,20.83,0.83,1
51626,2017,113,29.2,15.93,39.82,100.0,1
51627,2021,325,26.15,22.46,30.77,2.46,1
51627,2017,316,23.73,14.56,27.53,3.8,1
51628,2021,121,18.18,20.66,61.98,91.74,1
51628,2017,123,22.76,18.7,40.65,2.44,1
51629,2021,935,19.68,29.52,33.05,2.78,2
51629,2017,885,20.0,29.27,40.9,1.69,2
51630,2021,330,27.88,13.64,20.0,2.73,1
51630,2017,326,27.91,13.5,19.94,2.76,1
51631,2021,297,28.62,19.19,21.21,4.71,1
51631,2017,188,27.13,18.62,25.53,1.06,1
51632,2021,222,20.27,30.18,38.29,3.15,1
51632,2017,232,23.71,27.16,45.69,3.02,1
51633,2021,300,23.33,15.67,39.0,37.0,1
51633,2017,297,24.24,14.81,38.72,34.01,1
51634,2021,295,25.76,24.75,38.31,2.03,1
51634,2017,254,24.41,26.38,38.58,1.97,1
51635,2021,108,15.74,25.93,32.41,100.0,1
51635,2017,117,15.38,26.5,31.62,100.0,1
51636,2021,558,20.43,20.25,28.32,0.36,2
51636,2017,524,20.99,19.85,28.05,0.38,2
51637,2017,215,26.05,22.33,16.28,4.19,1
51638,2021,202,30.2,13.37,23.76,71.29,1
51638,2017,221,29.86,13.12,23.98,61.09,1
51639,2021,40,12.5,17.5,35.0,2.5,1
51639,2017,49,12.24,16.33,34.69,2.04,1
51640,2021,212,27.36,21.23,32.08,5.19,1
51640,2017,219,26.94,21.0,22.83,2.74,1
51641,2021,196,21.43,25.0,28.06,73.47,1
51641,2017,215,20.47,21.4,33.02,46.98,1
51642,2021,110,23.64,25.45,31.82,5.45,1
51642,2017,109,23.85,24.77,32.11,5.5,1
51643,2021,541,22.18,23.29,32.9,2.03,2
51643,2017,589,23.09,22.41,31.92,2.04,2
51644,2021,320,25.31,21.88,28.12,4.06,1
51644,2017,290,19.31,23.1,31.38,3.79,1
51645,2021,108,19.44,27.78,40.74,100.0,1
51645,2017,116,19.83,27.59,40.52,87.07,1
51646,2021,82,20.73,26.83,100.0,100.0,1
51646,2017,84,20.24,27.38,100.0,100.0,1
51647,2021,838,21.48,27.68,40.21,2.03,2
51647,2017,828,20.65,25.24,30.19,2.42,2
51648,2021,378,28.31,13.49,30.95,1.32,1
51648,2017,377,29.71,12.73,29.71,1.33,1
51649,2021,11453,23.57,24.8,45.52,7.95,4
51649,2017,12134,23.42,22.42,44.24,8.74,4
51650,2021,47,21.28,25.53,100.0,100.0,1
51650,2017,44,15.91,31.82,100.0,100.0,1
51652,2021,59,20.34,33.9,40.68,3.39,1
51652,2017,60,8.33,35.0,100.0,5.0,1
51654,2021,256,29.3,13.67,31.25,43.36,1
51654,2017,258,30.62,11.63,24.42,0.78,1
51655,2021,294,22.79,22.11,28.91,37.76,1
51655,2017,293,23.21,18.43,40.96,1.37,1
51656,2021,461,27.33,14.1,25.16,0.65,1
51656,2017,460,28.7,15.87,30.0,1.09,1
51657,2021,246,23.17,21.14,32.11,4.47,1
51657,2017,232,25.86,18.1,28.02,4.31,1
51658,2021,104,20.19,30.77,48.08,100.0,1
51658,2017,104,20.19,30.77,48.08,97.12,1
51659,2021,47,21.28,27.66,31.91,100.0,1
51659,2017,46,28.26,26.09,32.61,100.0,1
51660,2021,2669,30.31,12.89,29.9,1.72,3
51660,2017,2468,30.31,12.88,29.9,1.74,3
51662,2021,4940,25.49,19.13,33.44,3.66,3
51662,2017,5020,26.27,13.98,31.63,3.03,3
51663,2021,1693,19.61,20.91,34.91,6.02,2
51663,2017,1708,19.79,20.78,34.78,6.03,2
52001,2021,315,28.25,20.63,34.6,35.24,1
52001,2017,309,27.51,21.36,35.6,32.69,1
52002,2021,26,11.54,61.54,65.38,7.69,1
52002,2017,20,15.0,60.0,65.0,10.0,1
52003,2021,144,14.58,31.94,36.81,4.86,1
52003,2017,165,14.55,32.12,36.97,4.85,1
52004,2021,10,20.0,20.0,100.0,100.0,1
52004,2017,13,23.08,23.08,100.0,100.0,1
52005,2021,30,13.33,23.33,100.0,100.0,1
52005,2017,34,20.59,20.59,100.0,100.0,1
52006,2021,360,22.78,23.33,37.22,0.56,1
